directions_detail_pattern_id,pattern,directions_detail_id,sequence_no,created_id,created_at,updated_id,updated_at
4139,0,4139,4,1,2016-10-06 11:36:07,1,2016-11-11 00:00:00
4140,0,4140,5,1,2016-10-06 11:36:07,1,2016-11-11 00:00:00
4147,0,4147,1,1,2016-03-15 11:28:35,1,2016-11-11 00:00:00
4148,0,4148,2,1,2016-03-15 11:28:35,1,2016-11-11 00:00:00
4149,0,4149,3,1,2016-03-15 11:28:35,1,2016-11-11 00:00:00
4150,0,4150,4,1,2016-03-15 11:28:35,1,2016-11-11 00:00:00
4151,0,4151,5,1,2016-03-15 11:28:35,1,2016-11-11 00:00:00
4152,0,4152,1,1,2016-09-15 13:51:27,1,2016-11-11 00:00:00
4153,0,4153,2,1,2016-09-15 13:51:27,1,2016-11-11 00:00:00
4154,0,4154,3,1,2016-09-15 13:51:27,1,2016-11-11 00:00:00
4155,0,4155,4,1,2016-09-15 13:51:27,1,2016-11-11 00:00:00
4156,0,4156,5,1,2016-09-15 13:51:27,1,2016-11-11 00:00:00
4163,0,4163,1,1,2016-01-06 13:45:08,1,2016-11-11 00:00:00
4164,0,4164,2,1,2016-01-06 13:45:08,1,2016-11-11 00:00:00
4165,0,4165,3,1,2016-01-06 13:45:08,1,2016-11-11 00:00:00
4186,0,4186,1,1,2016-01-06 14:13:32,1,2016-11-11 00:00:00
4187,0,4187,2,1,2016-01-06 14:13:32,1,2016-11-11 00:00:00
4188,0,4188,1,1,2016-06-07 16:59:38,1,2016-11-11 00:00:00
4189,0,4189,2,1,2016-06-07 16:59:38,1,2016-11-11 00:00:00
4190,0,4190,3,1,2016-06-07 16:59:38,1,2016-11-11 00:00:00
4191,0,4191,1,1,2016-07-11 11:11:25,1,2016-11-11 00:00:00
4192,0,4192,2,1,2016-07-11 11:11:25,1,2016-11-11 00:00:00
4193,0,4193,3,1,2016-07-11 11:11:25,1,2016-11-11 00:00:00
4194,0,4194,1,1,2016-01-06 14:26:28,1,2016-11-11 00:00:00
4195,0,4195,2,1,2016-01-06 14:26:28,1,2016-11-11 00:00:00
4196,0,4196,3,1,2016-01-06 14:26:28,1,2016-11-11 00:00:00
4197,0,4197,4,1,2016-01-06 14:26:28,1,2016-11-11 00:00:00
4198,0,4198,5,1,2016-01-06 14:26:28,1,2016-11-11 00:00:00
4458,0,4458,1,1,2016-10-13 13:30:38,1,2016-11-11 00:00:00
4459,0,4459,2,1,2016-10-13 13:30:38,1,2016-11-11 00:00:00
4460,0,4460,3,1,2016-10-13 13:30:38,1,2016-11-11 00:00:00
4461,0,4461,1,1,2016-07-21 09:14:43,1,2016-11-11 00:00:00
4462,0,4462,2,1,2016-07-21 09:14:43,1,2016-11-11 00:00:00
4463,0,4463,3,1,2016-07-21 09:14:43,1,2016-11-11 00:00:00
4464,0,4464,4,1,2016-07-21 09:14:43,1,2016-11-11 00:00:00
4465,0,4465,5,1,2016-07-21 09:14:43,1,2016-11-11 00:00:00
4466,0,4466,1,1,2016-09-15 13:40:32,1,2016-11-11 00:00:00
4467,0,4467,2,1,2016-09-15 13:40:32,1,2016-11-11 00:00:00
4468,0,4468,3,1,2016-09-15 13:40:32,1,2016-11-11 00:00:00
4469,0,4469,4,1,2016-09-15 13:40:32,1,2016-11-11 00:00:00
4470,0,4470,5,1,2016-09-15 13:40:32,1,2016-11-11 00:00:00
4485,0,4485,1,1,2016-10-19 16:18:26,1,2016-11-11 00:00:00
4486,0,4486,2,1,2016-10-19 16:18:26,1,2016-11-11 00:00:00
4487,0,4487,3,1,2016-10-19 16:18:26,1,2016-11-11 00:00:00
4488,0,4488,4,1,2016-10-19 16:18:26,1,2016-11-11 00:00:00
4489,0,4489,1,1,2016-11-01 11:33:45,1,2016-11-11 00:00:00
4490,0,4490,2,1,2016-11-01 11:33:45,1,2016-11-11 00:00:00
4491,0,4491,3,1,2016-11-01 11:33:45,1,2016-11-11 00:00:00
4492,0,4492,4,1,2016-11-01 11:33:45,1,2016-11-11 00:00:00
4493,0,4493,5,1,2016-11-01 11:33:45,1,2016-11-11 00:00:00
4542,0,4542,1,1,2016-06-13 15:25:32,1,2016-11-11 00:00:00
4543,0,4543,2,1,2016-06-13 15:25:32,1,2016-11-11 00:00:00
4544,0,4544,3,1,2016-06-13 15:25:32,1,2016-11-11 00:00:00
4545,0,4545,4,1,2016-06-13 15:25:32,1,2016-11-11 00:00:00
4546,0,4546,5,1,2016-06-13 15:25:32,1,2016-11-11 00:00:00
4547,0,4547,6,1,2016-06-13 15:25:32,1,2016-11-11 00:00:00
4548,0,4548,1,1,2016-10-11 11:55:34,1,2016-11-11 00:00:00
4549,0,4549,2,1,2016-10-11 11:55:34,1,2016-11-11 00:00:00
4550,0,4550,3,1,2016-10-11 11:55:34,1,2016-11-11 00:00:00
4551,0,4551,4,1,2016-10-11 11:55:34,1,2016-11-11 00:00:00
5299,1,5299,1,1,2016-10-19 15:51:33,1,2016-11-11 00:00:00
5300,1,5300,2,1,2016-10-19 15:51:33,1,2016-11-11 00:00:00
5301,1,5301,3,1,2016-10-19 15:51:33,1,2016-11-11 00:00:00
5302,1,5302,4,1,2016-10-19 15:51:33,1,2016-11-11 00:00:00
5331,1,5331,1,1,2016-11-01 11:34:13,1,2016-11-11 00:00:00
5332,1,5332,2,1,2016-11-01 11:34:13,1,2016-11-11 00:00:00
5333,1,5333,3,1,2016-11-01 11:34:13,1,2016-11-11 00:00:00
5334,1,5334,4,1,2016-11-01 11:34:13,1,2016-11-11 00:00:00
5335,1,5335,5,1,2016-11-01 11:34:13,1,2016-11-11 00:00:00
5336,1,5336,6,1,2016-11-01 11:34:13,1,2016-11-11 00:00:00
5835,1,5835,1,1,2016-08-09 12:17:32,1,2016-11-11 00:00:00
5836,1,5836,2,1,2016-08-09 12:17:32,1,2016-11-11 00:00:00
5837,1,5837,3,1,2016-08-09 12:17:32,1,2016-11-11 00:00:00
5838,1,5838,4,1,2016-08-09 12:17:32,1,2016-11-11 00:00:00
5839,1,5839,5,1,2016-08-09 12:17:32,1,2016-11-11 00:00:00
5840,1,5840,6,1,2016-08-09 12:17:32,1,2016-11-11 00:00:00
6369,1,6369,1,1,2016-08-04 11:07:00,1,2016-11-11 00:00:00
6370,1,6370,2,1,2016-08-04 11:07:00,1,2016-11-11 00:00:00
6371,1,6371,3,1,2016-08-04 11:07:00,1,2016-11-11 00:00:00
6375,1,6375,1,1,2016-10-13 10:16:42,1,2016-11-11 00:00:00
6376,1,6376,2,1,2016-10-13 10:16:42,1,2016-11-11 00:00:00
6377,1,6377,3,1,2016-10-13 10:16:42,1,2016-11-11 00:00:00
6394,1,6394,1,1,2016-10-31 14:17:20,1,2016-11-11 00:00:00
6395,1,6395,2,1,2016-10-31 14:17:20,1,2016-11-11 00:00:00
6396,1,6396,3,1,2016-10-31 14:17:20,1,2016-11-11 00:00:00
6397,1,6397,4,1,2016-10-31 14:17:20,1,2016-11-11 00:00:00
6398,1,6398,5,1,2016-10-31 14:17:20,1,2016-11-11 00:00:00
6480,1,6480,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
6481,1,6481,2,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
6482,1,6482,3,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
6483,1,6483,4,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
6484,1,6484,5,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
6976,1,6976,1,1,2016-09-15 14:32:01,1,2016-11-11 00:00:00
6977,1,6977,2,1,2016-09-15 14:32:01,1,2016-11-11 00:00:00
6978,1,6978,3,1,2016-09-15 14:32:01,1,2016-11-11 00:00:00
6979,1,6979,4,1,2016-09-15 14:32:01,1,2016-11-11 00:00:00
6980,1,6980,1,1,2016-09-15 13:38:44,1,2016-11-11 00:00:00
6981,1,6981,2,1,2016-09-15 13:38:44,1,2016-11-11 00:00:00
6982,1,6982,3,1,2016-09-15 13:38:44,1,2016-11-11 00:00:00
6983,1,6983,4,1,2016-09-15 13:38:44,1,2016-11-11 00:00:00
6984,1,6984,5,1,2016-09-15 13:38:44,1,2016-11-11 00:00:00
6985,1,6985,6,1,2016-09-15 13:38:44,1,2016-11-11 00:00:00
6993,1,6993,1,1,2016-08-31 09:47:18,1,2016-11-11 00:00:00
6994,1,6994,2,1,2016-08-31 09:47:18,1,2016-11-11 00:00:00
6995,1,6995,3,1,2016-08-31 09:47:18,1,2016-11-11 00:00:00
7016,1,7016,1,1,2016-07-27 10:52:14,1,2016-11-11 00:00:00
7017,1,7017,2,1,2016-07-27 10:52:14,1,2016-11-11 00:00:00
7018,1,7018,3,1,2016-07-27 10:52:14,1,2016-11-11 00:00:00
7019,1,7019,4,1,2016-07-27 10:52:14,1,2016-11-11 00:00:00
7045,1,7045,1,1,2016-10-05 08:52:45,1,2016-11-11 00:00:00
7046,1,7046,2,1,2016-10-05 08:52:45,1,2016-11-11 00:00:00
7047,1,7047,3,1,2016-10-05 08:52:45,1,2016-11-11 00:00:00
7048,1,7048,4,1,2016-10-05 08:52:45,1,2016-11-11 00:00:00
7049,1,7049,5,1,2016-10-05 08:52:45,1,2016-11-11 00:00:00
7082,1,7082,1,1,2016-09-08 14:56:12,1,2016-11-11 00:00:00
7083,1,7083,2,1,2016-09-08 14:56:12,1,2016-11-11 00:00:00
7084,1,7084,3,1,2016-09-08 14:56:12,1,2016-11-11 00:00:00
7085,1,7085,4,1,2016-09-08 14:56:12,1,2016-11-11 00:00:00
7176,1,7176,1,1,2016-07-21 09:12:48,1,2016-11-11 00:00:00
7177,1,7177,2,1,2016-07-21 09:12:48,1,2016-11-11 00:00:00
7178,1,7178,3,1,2016-07-21 09:12:48,1,2016-11-11 00:00:00
7179,1,7179,4,1,2016-07-21 09:12:48,1,2016-11-11 00:00:00
7180,1,7180,5,1,2016-07-21 09:12:48,1,2016-11-11 00:00:00
7329,1,7329,1,1,2016-09-29 14:49:10,1,2016-11-11 00:00:00
7330,1,7330,2,1,2016-09-29 14:49:10,1,2016-11-11 00:00:00
7331,1,7331,3,1,2016-09-29 14:49:10,1,2016-11-11 00:00:00
7441,1,7441,1,1,2015-11-19 15:17:30,1,2016-11-11 00:00:00
7442,1,7442,2,1,2015-11-19 15:17:30,1,2016-11-11 00:00:00
7443,1,7443,3,1,2015-11-19 15:17:30,1,2016-11-11 00:00:00
7444,1,7444,4,1,2015-11-19 15:17:30,1,2016-11-11 00:00:00
7445,1,7445,5,1,2015-11-19 15:17:30,1,2016-11-11 00:00:00
7446,1,7446,6,1,2015-11-19 15:17:30,1,2016-11-11 00:00:00
7447,1,7447,7,1,2015-11-19 15:17:30,1,2016-11-11 00:00:00
7482,1,7482,1,1,2016-10-13 09:14:50,1,2016-11-11 00:00:00
7483,1,7483,2,1,2016-10-13 09:14:50,1,2016-11-11 00:00:00
7484,1,7484,3,1,2016-10-13 09:14:50,1,2016-11-11 00:00:00
7485,1,7485,4,1,2016-10-13 09:14:50,1,2016-11-11 00:00:00
7486,1,7486,5,1,2016-10-13 09:14:50,1,2016-11-11 00:00:00
7487,1,7487,1,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7488,1,7488,2,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7489,1,7489,3,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7490,1,7490,4,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7491,1,7491,5,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7492,1,7492,6,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7493,1,7493,7,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7494,1,7494,8,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7495,1,7495,9,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7496,1,7496,10,1,2016-02-24 15:59:56,1,2016-11-11 00:00:00
7545,1,7545,1,1,2016-09-08 14:55:11,1,2016-11-11 00:00:00
7546,1,7546,2,1,2016-09-08 14:55:11,1,2016-11-11 00:00:00
7547,1,7547,3,1,2016-09-08 14:55:11,1,2016-11-11 00:00:00
7548,1,7548,4,1,2016-09-08 14:55:11,1,2016-11-11 00:00:00
7549,1,7549,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
7550,1,7550,2,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
7551,1,7551,3,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
7552,1,7552,1,1,2016-10-13 13:25:53,1,2016-11-11 00:00:00
7553,1,7553,2,1,2016-10-13 13:25:53,1,2016-11-11 00:00:00
7554,1,7554,3,1,2016-10-13 13:25:53,1,2016-11-11 00:00:00
7555,1,7555,4,1,2016-10-13 13:25:53,1,2016-11-11 00:00:00
7652,1,7652,1,1,2016-02-19 12:42:02,1,2016-11-11 00:00:00
7653,1,7653,2,1,2016-02-19 12:42:02,1,2016-11-11 00:00:00
7654,1,7654,3,1,2016-02-19 12:42:02,1,2016-11-11 00:00:00
7668,1,7668,1,1,2016-10-13 15:24:02,1,2016-11-11 00:00:00
7669,1,7669,2,1,2016-10-13 15:24:02,1,2016-11-11 00:00:00
7670,1,7670,3,1,2016-10-13 15:24:02,1,2016-11-11 00:00:00
7671,1,7671,4,1,2016-10-13 15:24:02,1,2016-11-11 00:00:00
7672,1,7672,5,1,2016-10-13 15:24:02,1,2016-11-11 00:00:00
7680,1,7680,1,1,2016-09-01 10:49:16,1,2016-11-11 00:00:00
7681,1,7681,2,1,2016-09-01 10:49:16,1,2016-11-11 00:00:00
7682,1,7682,3,1,2016-09-01 10:49:16,1,2016-11-11 00:00:00
7683,1,7683,4,1,2016-09-01 10:49:16,1,2016-11-11 00:00:00
7684,1,7684,5,1,2016-09-01 10:49:16,1,2016-11-11 00:00:00
7781,1,7781,1,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
7782,1,7782,2,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
7783,1,7783,3,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
7784,1,7784,4,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
7785,1,7785,5,1,2014-04-10 00:00:00,1,2016-11-11 00:00:00
7823,1,7823,1,1,2016-10-06 13:33:04,1,2016-11-11 00:00:00
7824,1,7824,2,1,2016-10-06 13:33:04,1,2016-11-11 00:00:00
7825,1,7825,3,1,2016-10-06 13:33:04,1,2016-11-11 00:00:00
7826,1,7826,4,1,2016-10-06 13:33:04,1,2016-11-11 00:00:00
7827,1,7827,5,1,2016-10-06 13:33:04,1,2016-11-11 00:00:00
7828,1,7828,6,1,2016-10-06 13:33:04,1,2016-11-11 00:00:00
7960,1,7960,1,1,2016-06-30 09:53:33,1,2016-11-11 00:00:00
7961,1,7961,2,1,2016-06-30 09:53:33,1,2016-11-11 00:00:00
7962,1,7962,3,1,2016-06-30 09:53:33,1,2016-11-11 00:00:00
7963,1,7963,4,1,2016-06-30 09:53:33,1,2016-11-11 00:00:00
7964,1,7964,5,1,2016-06-30 09:53:33,1,2016-11-11 00:00:00
7965,1,7965,6,1,2016-06-30 09:53:33,1,2016-11-11 00:00:00
7966,1,7966,7,1,2016-06-30 09:53:33,1,2016-11-11 00:00:00
7970,1,7970,1,1,2016-09-09 16:17:37,1,2016-11-11 00:00:00
7971,1,7971,2,1,2016-09-09 16:17:37,1,2016-11-11 00:00:00
7972,1,7972,3,1,2016-09-09 16:17:37,1,2016-11-11 00:00:00
7973,1,7973,4,1,2016-09-09 16:17:37,1,2016-11-11 00:00:00
7979,1,7979,1,1,2016-06-24 16:57:21,1,2016-11-11 00:00:00
7980,1,7980,2,1,2016-06-24 16:57:21,1,2016-11-11 00:00:00
7981,1,7981,3,1,2016-06-24 16:57:21,1,2016-11-11 00:00:00
7982,1,7982,4,1,2016-06-24 16:57:21,1,2016-11-11 00:00:00
7983,1,7983,5,1,2016-06-24 16:57:21,1,2016-11-11 00:00:00
7984,1,7984,1,1,2016-06-09 15:13:26,1,2016-11-11 00:00:00
7985,1,7985,2,1,2016-06-09 15:13:26,1,2016-11-11 00:00:00
7986,1,7986,3,1,2016-06-09 15:13:26,1,2016-11-11 00:00:00
8000,1,8000,1,1,2016-06-02 15:25:28,1,2016-11-11 00:00:00
8001,1,8001,2,1,2016-06-02 15:25:28,1,2016-11-11 00:00:00
8002,1,8002,3,1,2016-06-02 15:25:28,1,2016-11-11 00:00:00
8003,1,8003,4,1,2016-06-02 15:25:28,1,2016-11-11 00:00:00
8004,1,8004,1,1,2016-06-09 14:11:30,1,2016-11-11 00:00:00
8005,1,8005,2,1,2016-06-09 14:11:30,1,2016-11-11 00:00:00
8006,1,8006,3,1,2016-06-09 14:11:30,1,2016-11-11 00:00:00
8007,1,8007,4,1,2016-06-09 14:11:30,1,2016-11-11 00:00:00
8008,1,8008,1,1,2016-07-14 11:10:20,1,2016-11-11 00:00:00
8009,1,8009,2,1,2016-07-14 11:10:20,1,2016-11-11 00:00:00
8018,1,8018,1,1,2016-08-04 14:02:04,1,2016-11-11 00:00:00
8019,1,8019,2,1,2016-08-04 14:02:04,1,2016-11-11 00:00:00
8020,1,8020,3,1,2016-08-04 14:02:04,1,2016-11-11 00:00:00
8021,1,8021,4,1,2016-08-04 14:02:04,1,2016-11-11 00:00:00
8022,1,8022,5,1,2016-08-04 14:02:04,1,2016-11-11 00:00:00
8023,1,8023,6,1,2016-08-04 14:02:04,1,2016-11-11 00:00:00
8024,1,8024,7,1,2016-08-04 14:02:04,1,2016-11-11 00:00:00
8029,1,8029,1,1,2016-09-21 09:21:51,1,2016-11-11 00:00:00
8030,1,8030,2,1,2016-09-21 09:21:51,1,2016-11-11 00:00:00
8031,1,8031,3,1,2016-09-21 09:21:51,1,2016-11-11 00:00:00
8032,1,8032,4,1,2016-09-21 09:21:51,1,2016-11-11 00:00:00
8033,1,8033,1,1,2016-02-10 15:45:41,1,2016-11-11 00:00:00
8034,1,8034,2,1,2016-02-10 15:45:41,1,2016-11-11 00:00:00
8035,1,8035,3,1,2016-02-10 15:45:41,1,2016-11-11 00:00:00
8036,1,8036,4,1,2016-02-10 15:45:41,1,2016-11-11 00:00:00
8044,1,8044,1,1,2016-08-04 15:23:39,1,2016-11-11 00:00:00
8045,1,8045,2,1,2016-08-04 15:23:39,1,2016-11-11 00:00:00
8046,1,8046,3,1,2016-08-04 15:23:39,1,2016-11-11 00:00:00
8047,1,8047,4,1,2016-08-04 15:23:39,1,2016-11-11 00:00:00
8048,1,8048,5,1,2016-08-04 15:23:39,1,2016-11-11 00:00:00
8049,1,8049,1,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8050,1,8050,2,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8051,1,8051,3,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8052,1,8052,4,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8053,1,8053,5,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8054,1,8054,6,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8055,1,8055,7,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8056,1,8056,8,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8057,1,8057,9,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8058,1,8058,10,1,2016-06-09 13:39:31,1,2016-11-11 00:00:00
8074,1,8074,1,1,2016-09-08 14:55:48,1,2016-11-11 00:00:00
8075,1,8075,2,1,2016-09-08 14:55:48,1,2016-11-11 00:00:00
8076,1,8076,3,1,2016-09-08 14:55:48,1,2016-11-11 00:00:00
8077,1,8077,4,1,2016-09-08 14:55:48,1,2016-11-11 00:00:00
8119,1,8119,1,1,2016-09-01 10:50:04,1,2016-11-11 00:00:00
8120,1,8120,2,1,2016-09-01 10:50:04,1,2016-11-11 00:00:00
8121,1,8121,3,1,2016-09-01 10:50:04,1,2016-11-11 00:00:00
8122,1,8122,4,1,2016-09-01 10:50:04,1,2016-11-11 00:00:00
8123,1,8123,5,1,2016-09-01 10:50:04,1,2016-11-11 00:00:00
8130,1,8130,1,1,2016-06-09 14:25:33,1,2016-11-11 00:00:00
8131,1,8131,2,1,2016-06-09 14:25:33,1,2016-11-11 00:00:00
8132,1,8132,3,1,2016-06-09 14:25:33,1,2016-11-11 00:00:00
8133,1,8133,4,1,2016-06-09 14:25:33,1,2016-11-11 00:00:00
8134,1,8134,5,1,2016-06-09 14:25:33,1,2016-11-11 00:00:00
8142,1,8142,1,1,2016-08-31 09:48:03,1,2016-11-11 00:00:00
8143,1,8143,2,1,2016-08-31 09:48:03,1,2016-11-11 00:00:00
8144,1,8144,3,1,2016-08-31 09:48:03,1,2016-11-11 00:00:00
8151,1,8151,1,1,2016-09-12 10:38:29,1,2016-11-11 00:00:00
8152,1,8152,2,1,2016-09-12 10:38:29,1,2016-11-11 00:00:00
8153,1,8153,3,1,2016-09-12 10:38:29,1,2016-11-11 00:00:00
8154,1,8154,4,1,2016-09-12 10:38:29,1,2016-11-11 00:00:00
8155,1,8155,5,1,2016-09-12 10:38:29,1,2016-11-11 00:00:00
8156,1,8156,6,1,2016-09-12 10:38:29,1,2016-11-11 00:00:00
8157,1,8157,1,1,2016-06-27 11:50:22,1,2016-11-11 00:00:00
8158,1,8158,2,1,2016-06-27 11:50:22,1,2016-11-11 00:00:00
8159,1,8159,3,1,2016-06-27 11:50:22,1,2016-11-11 00:00:00
8186,1,8186,1,1,2016-06-28 14:38:43,1,2016-11-11 00:00:00
8187,1,8187,2,1,2016-06-28 14:38:43,1,2016-11-11 00:00:00
8188,1,8188,3,1,2016-06-28 14:38:43,1,2016-11-11 00:00:00
8189,1,8189,1,1,2016-10-06 13:40:43,1,2016-11-11 00:00:00
8190,1,8190,2,1,2016-10-06 13:40:43,1,2016-11-11 00:00:00
8191,1,8191,3,1,2016-10-06 13:40:43,1,2016-11-11 00:00:00
8192,1,8192,4,1,2016-10-06 13:40:43,1,2016-11-11 00:00:00
8193,1,8193,5,1,2016-10-06 13:40:43,1,2016-11-11 00:00:00
8194,1,8194,6,1,2016-10-06 13:40:43,1,2016-11-11 00:00:00
8195,1,8195,7,1,2016-10-06 13:40:43,1,2016-11-11 00:00:00
8196,1,8196,1,1,2016-02-29 12:54:35,1,2016-11-11 00:00:00
8197,1,8197,2,1,2016-02-29 12:54:35,1,2016-11-11 00:00:00
8198,1,8198,3,1,2016-02-29 12:54:35,1,2016-11-11 00:00:00
8208,1,8208,1,1,2015-06-15 15:27:22,1,2016-11-11 00:00:00
8209,1,8209,2,1,2015-06-15 15:27:22,1,2016-11-11 00:00:00
8210,1,8210,3,1,2015-06-15 15:27:22,1,2016-11-11 00:00:00
8211,1,8211,4,1,2015-06-15 15:27:22,1,2016-11-11 00:00:00
8212,1,8212,5,1,2015-06-15 15:27:22,1,2016-11-11 00:00:00
8213,1,8213,6,1,2015-06-15 15:27:22,1,2016-11-11 00:00:00
8214,1,8214,7,1,2015-06-15 15:27:22,1,2016-11-11 00:00:00
8228,1,8228,1,1,2016-06-09 13:14:33,1,2016-11-11 00:00:00
8229,1,8229,2,1,2016-06-09 13:14:33,1,2016-11-11 00:00:00
8230,1,8230,3,1,2016-06-09 13:14:33,1,2016-11-11 00:00:00
8231,1,8231,4,1,2016-06-09 13:14:33,1,2016-11-11 00:00:00
8232,1,8232,5,1,2016-06-09 13:14:33,1,2016-11-11 00:00:00
8241,1,8241,1,1,2016-09-29 14:50:14,1,2016-11-11 00:00:00
8242,1,8242,2,1,2016-09-29 14:50:14,1,2016-11-11 00:00:00
8243,1,8243,3,1,2016-09-29 14:50:14,1,2016-11-11 00:00:00
8254,1,8254,1,1,2016-06-30 12:02:36,1,2016-11-11 00:00:00
8255,1,8255,2,1,2016-06-30 12:02:36,1,2016-11-11 00:00:00
8256,1,8256,1,1,2016-07-20 16:24:48,1,2016-11-11 00:00:00
8257,1,8257,2,1,2016-07-20 16:24:48,1,2016-11-11 00:00:00
8258,1,8258,3,1,2016-07-20 16:24:48,1,2016-11-11 00:00:00
8259,1,8259,1,1,2016-06-21 10:25:40,1,2016-11-11 00:00:00
8260,1,8260,2,1,2016-06-21 10:25:40,1,2016-11-11 00:00:00
8261,1,8261,3,1,2016-06-21 10:25:40,1,2016-11-11 00:00:00
8265,1,8265,1,1,2016-10-19 10:27:33,1,2016-11-11 00:00:00
8266,1,8266,2,1,2016-10-19 10:27:33,1,2016-11-11 00:00:00
8267,1,8267,3,1,2016-10-19 10:27:33,1,2016-11-11 00:00:00
8286,1,8286,1,1,2016-08-31 11:04:22,1,2016-11-11 00:00:00
8287,1,8287,2,1,2016-08-31 11:04:22,1,2016-11-11 00:00:00
8288,1,8288,3,1,2016-08-31 11:04:22,1,2016-11-11 00:00:00
8289,1,8289,4,1,2016-08-31 11:04:22,1,2016-11-11 00:00:00
8294,1,8294,1,1,2016-09-21 09:23:19,1,2016-11-11 00:00:00
8295,1,8295,2,1,2016-09-21 09:23:19,1,2016-11-11 00:00:00
8296,1,8296,3,1,2016-09-21 09:23:19,1,2016-11-11 00:00:00
8297,1,8297,4,1,2016-09-21 09:23:19,1,2016-11-11 00:00:00
8313,1,8313,1,1,2016-11-10 10:07:02,1,2016-11-11 00:00:00
8314,1,8314,2,1,2016-11-10 10:07:02,1,2016-11-11 00:00:00
8315,1,8315,3,1,2016-11-10 10:07:02,1,2016-11-11 00:00:00
8341,1,8341,1,1,2016-06-29 15:55:24,1,2016-11-11 00:00:00
8342,1,8342,2,1,2016-06-29 15:55:24,1,2016-11-11 00:00:00
8343,1,8343,3,1,2016-06-29 15:55:24,1,2016-11-11 00:00:00
8344,1,8344,4,1,2016-06-29 15:55:24,1,2016-11-11 00:00:00
8345,1,8345,1,1,2016-10-31 14:18:14,1,2016-11-11 00:00:00
8346,1,8346,2,1,2016-10-31 14:18:14,1,2016-11-11 00:00:00
8347,1,8347,3,1,2016-10-31 14:18:14,1,2016-11-11 00:00:00
8348,1,8348,4,1,2016-10-31 14:18:14,1,2016-11-11 00:00:00
8349,1,8349,5,1,2016-10-31 14:18:14,1,2016-11-11 00:00:00
8354,1,8354,1,1,2016-07-12 16:26:13,1,2016-11-11 00:00:00
8355,1,8355,2,1,2016-07-12 16:26:13,1,2016-11-11 00:00:00
8356,1,8356,3,1,2016-07-12 16:26:13,1,2016-11-11 00:00:00
8357,1,8357,1,1,2016-07-12 16:40:16,1,2016-11-11 00:00:00
8358,1,8358,2,1,2016-07-12 16:40:16,1,2016-11-11 00:00:00
8359,1,8359,3,1,2016-07-12 16:40:16,1,2016-11-11 00:00:00
8360,1,8360,4,1,2016-07-12 16:40:16,1,2016-11-11 00:00:00
8367,1,8367,1,1,2016-10-05 08:53:12,1,2016-11-11 00:00:00
8368,1,8368,2,1,2016-10-05 08:53:12,1,2016-11-11 00:00:00
8369,1,8369,3,1,2016-10-05 08:53:12,1,2016-11-11 00:00:00
8370,1,8370,4,1,2016-10-05 08:53:12,1,2016-11-11 00:00:00
8371,1,8371,5,1,2016-10-05 08:53:12,1,2016-11-11 00:00:00
8423,1,8423,1,1,2016-10-19 15:51:54,1,2016-11-11 00:00:00
8424,1,8424,2,1,2016-10-19 15:51:54,1,2016-11-11 00:00:00
8425,1,8425,3,1,2016-10-19 15:51:54,1,2016-11-11 00:00:00
8426,1,8426,4,1,2016-10-19 15:51:54,1,2016-11-11 00:00:00
8431,1,8431,1,1,2016-07-26 13:43:37,1,2016-11-11 00:00:00
8432,1,8432,2,1,2016-07-26 13:43:37,1,2016-11-11 00:00:00
8433,1,8433,3,1,2016-07-26 13:43:37,1,2016-11-11 00:00:00
8434,1,8434,4,1,2016-07-26 13:43:37,1,2016-11-11 00:00:00
8435,1,8435,1,1,2016-07-26 14:03:20,1,2016-11-11 00:00:00
